web-scraper-order,web-scraper-start-url,Name,Stab Attack,Slash Attack,Crush Attack,Magic Attack,Ranged Attack,Stab Defence,Slash Defence,Crush Defence,Magic Defence,Ranged Defence,Stength,Ranged Stength,Magic Damage,Prayer,Wiki Link,Wiki Link-href
"1536190265-943","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Magic hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Magic hood","http://oldschoolrunescape.wikia.com/wiki/Magic_hood"
"1536190265-871","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Green dragon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Green dragon mask","http://oldschoolrunescape.wikia.com/wiki/Green_dragon_mask"
"1536190265-730","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black helm (h4)","0","0","0","-6","-2","+12","+13","+10","-1","+12","0","0","0","0","Black helm (h4)","http://oldschoolrunescape.wikia.com/wiki/Black_helm_(h4)"
"1536190265-992","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Partyhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Partyhat","http://oldschoolrunescape.wikia.com/wiki/Partyhat"
"1536190265-1157","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","White decorative helm","0","0","0","-3","-1","+10","+11","+9","-1","+10","0","0","0","0","White decorative helm","http://oldschoolrunescape.wikia.com/wiki/White_decorative_helm"
"1536190265-875","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Green partyhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Green partyhat","http://oldschoolrunescape.wikia.com/wiki/Green_partyhat"
"1536190265-1004","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pirate hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pirate hat","http://oldschoolrunescape.wikia.com/wiki/Pirate_hat"
"1536190265-886","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Guthix max hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Guthix max hood","http://oldschoolrunescape.wikia.com/wiki/Guthix_max_hood"
"1536190265-808","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Double eye patch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Double eye patch","http://oldschoolrunescape.wikia.com/wiki/Double_eye_patch"
"1536190265-970","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Myre snelm (round)","0","0","0","-3","-1","+7","+8","+6","-1","+7","0","0","0","0","Myre snelm (round)","http://oldschoolrunescape.wikia.com/wiki/Myre_snelm_(round)"
"1536190265-657","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant full helm","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant full helm","http://oldschoolrunescape.wikia.com/wiki/Adamant_full_helm"
"1536190265-1140","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Turquoise slayer helmet (i)","0","0","0","+3","+3","+30","+32","+27","+10","+30","0","0","0","0","Turquoise slayer helmet (i)","http://oldschoolrunescape.wikia.com/wiki/Turquoise_slayer_helmet_(i)"
"1536190265-975","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Navy cavalier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Navy cavalier","http://oldschoolrunescape.wikia.com/wiki/Navy_cavalier"
"1536190265-955","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mining hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mining hood","http://oldschoolrunescape.wikia.com/wiki/Mining_hood"
"1536190265-1104","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel full helm (g)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Steel_full_helm_(g)"
"1536190265-893","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Healer hat","-5","-5","-5","+6","-5","+6","+8","+10","+7","0","0","0","0","0","Healer hat","http://oldschoolrunescape.wikia.com/wiki/Healer_hat"
"1536190265-1092","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Slayer helmet (i)","0","0","0","+3","+3","+30","+32","+27","+10","+30","0","0","0","0","Slayer helmet (i)","http://oldschoolrunescape.wikia.com/wiki/Slayer_helmet_(i)"
"1536190265-1063","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Saradomin)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Saradomin)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Saradomin)"
"1536190265-748","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Blue boater","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue boater","http://oldschoolrunescape.wikia.com/wiki/Blue_boater"
"1536190265-938","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Lesser demon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lesser demon mask","http://oldschoolrunescape.wikia.com/wiki/Lesser_demon_mask"
"1536190265-791","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Cosmic tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cosmic tiara","http://oldschoolrunescape.wikia.com/wiki/Cosmic_tiara"
"1536190265-782","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Cat mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cat mask","http://oldschoolrunescape.wikia.com/wiki/Cat_mask"
"1536190265-887","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Guthix mitre","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Guthix mitre","http://oldschoolrunescape.wikia.com/wiki/Guthix_mitre"
"1536190265-740","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black tricorn hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black tricorn hat","http://oldschoolrunescape.wikia.com/wiki/Black_tricorn_hat"
"1536190265-1050","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune helm (h5)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune helm (h5)","http://oldschoolrunescape.wikia.com/wiki/Rune_helm_(h5)"
"1536190265-818","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Elder chaos hood","0","0","0","+5","0","0","0","0","+4","0","0","0","0","0","Elder chaos hood","http://oldschoolrunescape.wikia.com/wiki/Elder_chaos_hood"
"1536190265-1053","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Dorgeshuun)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Dorgeshuun)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Dorgeshuun)"
"1536190265-752","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Blue headband","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blue headband","http://oldschoolrunescape.wikia.com/wiki/Blue_headband"
"1536190265-926","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Kandarin headgear 3","0","0","0","-3","-1","+9","+10","+8","-1","+9","0","0","0","0","Kandarin headgear 3","http://oldschoolrunescape.wikia.com/wiki/Kandarin_headgear_3"
"1536190265-924","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Kandarin headgear 1","0","0","0","-3","-1","+4","+5","+3","-1","+4","0","0","0","0","Kandarin headgear 1","http://oldschoolrunescape.wikia.com/wiki/Kandarin_headgear_1"
"1536190265-966","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mummy's head","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mummy's head","http://oldschoolrunescape.wikia.com/wiki/Mummy%27s_head"
"1536190265-1130","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tiara","http://oldschoolrunescape.wikia.com/wiki/Tiara"
"1536190265-721","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black dragon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black dragon mask","http://oldschoolrunescape.wikia.com/wiki/Black_dragon_mask"
"1536190265-774","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bucket helm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bucket helm","http://oldschoolrunescape.wikia.com/wiki/Bucket_helm"
"1536190265-986","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ogre marksman hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ogre marksman hat","http://oldschoolrunescape.wikia.com/wiki/Ogre_marksman_hat"
"1536190265-1136","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Tribal mask (green)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tribal mask (green)","http://oldschoolrunescape.wikia.com/wiki/Tribal_mask_(green)"
"1536190265-939","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Light infinity hat","0","0","0","+6","0","0","0","0","+6","0","0","0","0","0","Light infinity hat","http://oldschoolrunescape.wikia.com/wiki/Light_infinity_hat"
"1536190265-1132","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Top hat & monocle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Top hat & monocle","http://oldschoolrunescape.wikia.com/wiki/Top_hat_%26_monocle"
"1536190265-1145","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Villager hat (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Villager hat (blue)","http://oldschoolrunescape.wikia.com/wiki/Villager_hat_(blue)"
"1536190265-767","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bronze full helm (g)","0","0","0","-6","-2","+4","+5","+3","-1","+4","0","0","0","0","Bronze full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Bronze_full_helm_(g)"
"1536190265-859","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Graceful hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Graceful hood","http://oldschoolrunescape.wikia.com/wiki/Graceful_hood"
"1536190265-796","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Crier hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Crier hat","http://oldschoolrunescape.wikia.com/wiki/Crier_hat"
"1536190265-829","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Farmer's strawhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farmer's strawhat","http://oldschoolrunescape.wikia.com/wiki/Farmer%27s_strawhat"
"1536190265-1127","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Teal hat","+0","+0","+0","+3","+0","+0","+0","+0","+3","+0","+0","0","0","+0","Teal hat","http://oldschoolrunescape.wikia.com/wiki/Teal_hat"
"1536190265-820","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Enchanted hat","0","0","0","+4","0","0","0","0","+4","0","0","0","0","0","Enchanted hat","http://oldschoolrunescape.wikia.com/wiki/Enchanted_hat"
"1536190265-1146","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Villager hat (brown)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Villager hat (brown)","http://oldschoolrunescape.wikia.com/wiki/Villager_hat_(brown)"
"1536190265-998","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pirate's hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pirate's hat","http://oldschoolrunescape.wikia.com/wiki/Pirate%27s_hat"
"1536190265-965","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mudskipper hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mudskipper hat","http://oldschoolrunescape.wikia.com/wiki/Mudskipper_hat"
"1536190265-929","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Khazard helmet","0","0","0","0","0","+4","+5","+3","0","0","0","0","0","0","Khazard helmet","http://oldschoolrunescape.wikia.com/wiki/Khazard_helmet"
"1536190265-1120","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel heraldic helm (Varrock)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel heraldic helm (Varrock)","http://oldschoolrunescape.wikia.com/wiki/Steel_heraldic_helm_(Varrock)"
"1536190265-852","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gnome goggles","+0","+0","+0","+0","+0","+0","+0","+0","+0","+0","+0","0","0","+0","Gnome goggles","http://oldschoolrunescape.wikia.com/wiki/Gnome_goggles"
"1536190265-855","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gold headband","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gold headband","http://oldschoolrunescape.wikia.com/wiki/Gold_headband"
"1536190265-702","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bandana eyepatch (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bandana eyepatch (blue)","http://oldschoolrunescape.wikia.com/wiki/Bandana_eyepatch_(blue)"
"1536190265-911","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Inverted santa hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Inverted santa hat","http://oldschoolrunescape.wikia.com/wiki/Inverted_santa_hat"
"1536190265-825","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Facemask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Facemask","http://oldschoolrunescape.wikia.com/wiki/Facemask"
"1536190265-763","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bowmaster hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bowmaster hat","http://oldschoolrunescape.wikia.com/wiki/Bowmaster_hat"
"1536190265-1088","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Silly jester hat","+0","+0","+0","+0","+0","+0","+0","+0","+5","-5","+0","0","0","+0","Silly jester hat","http://oldschoolrunescape.wikia.com/wiki/Silly_jester_hat"
"1536190265-1139","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Turquoise slayer helmet","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Turquoise slayer helmet","http://oldschoolrunescape.wikia.com/wiki/Turquoise_slayer_helmet"
"1536190265-732","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black leprechaun hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black leprechaun hat","http://oldschoolrunescape.wikia.com/wiki/Black_leprechaun_hat"
"1536190265-1071","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Samurai kasa","0","0","0","0","0","+16","+17","+15","+4","+16","0","0","0","0","Samurai kasa","http://oldschoolrunescape.wikia.com/wiki/Samurai_kasa"
"1536190265-953","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mind tiara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mind tiara","http://oldschoolrunescape.wikia.com/wiki/Mind_tiara"
"1536190265-741","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black unicorn mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black unicorn mask","http://oldschoolrunescape.wikia.com/wiki/Black_unicorn_mask"
"1536190265-1021","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ram skull helm","0","0","0","0","-2","+19","+21","+16","0","+19","0","0","0","0","Ram skull helm","http://oldschoolrunescape.wikia.com/wiki/Ram_skull_helm"
"1536190265-810","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Dragon full helm","0","0","0","-6","-2","+45","+48","+41","-1","+46","0","0","0","0","Dragon full helm","http://oldschoolrunescape.wikia.com/wiki/Dragon_full_helm"
"1536190265-799","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Dark infinity hat","0","0","0","+6","0","0","0","0","+6","0","0","0","0","0","Dark infinity hat","http://oldschoolrunescape.wikia.com/wiki/Dark_infinity_hat"
"1536190265-1026","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Red cavalier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red cavalier","http://oldschoolrunescape.wikia.com/wiki/Red_cavalier"
"1536190265-726","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black headband","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black headband","http://oldschoolrunescape.wikia.com/wiki/Black_headband"
"1536190265-967","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Music hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Music hood","http://oldschoolrunescape.wikia.com/wiki/Music_hood"
"1536190265-1126","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Tanzanite helm","0","0","0","-5","-5","+52","+55","+58","0","+50","+3","0","0","0","Tanzanite helm","http://oldschoolrunescape.wikia.com/wiki/Tanzanite_helm"
"1536190265-1044","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune full helm (g)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Rune_full_helm_(g)"
"1536190265-880","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Grey tricorn hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grey tricorn hat","http://oldschoolrunescape.wikia.com/wiki/Grey_tricorn_hat"
"1536190265-844","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fremennik hat","0","0","0","+3","0","0","0","0","+3","0","0","0","0","0","Fremennik hat","http://oldschoolrunescape.wikia.com/wiki/Fremennik_hat"
"1536190265-658","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant full helm (g)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant full helm (g)","http://oldschoolrunescape.wikia.com/wiki/Adamant_full_helm_(g)"
"1536190265-838","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fishbowl helmet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fishbowl helmet","http://oldschoolrunescape.wikia.com/wiki/Fishbowl_helmet"
"1536190265-716","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Big pirate hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Big pirate hat","http://oldschoolrunescape.wikia.com/wiki/Big_pirate_hat"
"1536190265-689","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ancient mitre","0","0","0","+4","0","0","0","0","+4","0","0","0","0","+5","Ancient mitre","http://oldschoolrunescape.wikia.com/wiki/Ancient_mitre"
"1536190265-668","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Adamant heraldic helm (Dragon)","0","0","0","-6","-2","+19","+21","+16","-1","+19","0","0","0","0","Adamant heraldic helm (Dragon)","http://oldschoolrunescape.wikia.com/wiki/Adamant_heraldic_helm_(Dragon)"
"1536190265-921","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Jungle demon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jungle demon mask","http://oldschoolrunescape.wikia.com/wiki/Jungle_demon_mask"
"1536190265-1138","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Turquoise hat","0","0","0","+3","0","0","0","0","+3","0","0","0","0","0","Turquoise hat","http://oldschoolrunescape.wikia.com/wiki/Turquoise_hat"
"1536190265-934","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Leather cowl","0","0","0","0","+1","+2","+3","+4","+2","+3","0","0","0","0","Leather cowl","http://oldschoolrunescape.wikia.com/wiki/Leather_cowl"
"1536190265-814","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Dwarven helmet","0","0","+6","-2","-2","+27","+28","+31","+5","+24","0","0","0","0","Dwarven helmet","http://oldschoolrunescape.wikia.com/wiki/Dwarven_helmet"
"1536190265-1097","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Snow imp costume head","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Snow imp costume head","http://oldschoolrunescape.wikia.com/wiki/Snow_imp_costume_head"
"1536190265-917","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Ironman helm","0","0","0","-6","-2","+6","+7","+5","-1","+6","0","0","0","0","Ironman helm","http://oldschoolrunescape.wikia.com/wiki/Ironman_helm"
"1536190265-1077","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Saradomin max hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Saradomin max hood","http://oldschoolrunescape.wikia.com/wiki/Saradomin_max_hood"
"1536190265-910","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Initiate sallet","0","0","0","-6","-2","+13","+14","+11","-1","+13","0","0","0","+3","Initiate sallet","http://oldschoolrunescape.wikia.com/wiki/Initiate_sallet"
"1536190265-1152","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Warrior helm","0","+5","0","-5","-5","+31","+33","+29","0","+30","0","0","0","0","Warrior helm","http://oldschoolrunescape.wikia.com/wiki/Warrior_helm"
"1536190265-868","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Gravedigger mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gravedigger mask","http://oldschoolrunescape.wikia.com/wiki/Gravedigger_mask"
"1536190265-830","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Farming hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Farming hood","http://oldschoolrunescape.wikia.com/wiki/Farming_hood"
"1536190265-1086","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Shayzien helm (5)","0","0","0","-6","-2","+10","+14","+12","-2","+13","0","0","0","0","Shayzien helm (5)","http://oldschoolrunescape.wikia.com/wiki/Shayzien_helm_(5)"
"1536190265-826","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fake beak","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fake beak","http://oldschoolrunescape.wikia.com/wiki/Fake_beak"
"1536190265-1000","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pirate bandana (blue)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pirate bandana (blue)","http://oldschoolrunescape.wikia.com/wiki/Pirate_bandana_(blue)"
"1536190265-1040","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rogue's revenge","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rogue's revenge","http://oldschoolrunescape.wikia.com/wiki/Rogue%27s_revenge"
"1536190265-1007","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pith helmet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pith helmet","http://oldschoolrunescape.wikia.com/wiki/Pith_helmet"
"1536190265-722","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black full helm","0","0","0","-6","-2","12","13","10","-1","12","0","0","0","0","Black full helm","http://oldschoolrunescape.wikia.com/wiki/Black_full_helm"
"1536190265-892","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Hat eyepatch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hat eyepatch","http://oldschoolrunescape.wikia.com/wiki/Hat_eyepatch"
"1536190265-1012","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Purple boater","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Purple boater","http://oldschoolrunescape.wikia.com/wiki/Purple_boater"
"1536190265-755","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Blue wizard hat","0","0","0","2","0","0","0","0","2","0","0","0","0","0","Blue wizard hat","http://oldschoolrunescape.wikia.com/wiki/Blue_wizard_hat"
"1536190265-718","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black boater","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Black boater","http://oldschoolrunescape.wikia.com/wiki/Black_boater"
"1536190265-817","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Easter egg helm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Easter egg helm","http://oldschoolrunescape.wikia.com/wiki/Easter_egg_helm"
"1536190265-951","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Mime mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mime mask","http://oldschoolrunescape.wikia.com/wiki/Mime_mask"
"1536190265-995","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Pink boater","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pink boater","http://oldschoolrunescape.wikia.com/wiki/Pink_boater"
"1536190265-1028","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Red dragon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Red dragon mask","http://oldschoolrunescape.wikia.com/wiki/Red_dragon_mask"
"1536190265-1061","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rune heraldic helm (Misthalin)","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rune heraldic helm (Misthalin)","http://oldschoolrunescape.wikia.com/wiki/Rune_heraldic_helm_(Misthalin)"
"1536190265-653","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","4th birthday hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4th birthday hat","http://oldschoolrunescape.wikia.com/wiki/4th_birthday_hat"
"1536190265-789","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Cooking hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cooking hood","http://oldschoolrunescape.wikia.com/wiki/Cooking_hood"
"1536190265-758","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Bobble hat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bobble hat","http://oldschoolrunescape.wikia.com/wiki/Bobble_hat"
"1536190265-1034","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Red slayer helmet (i)","0","0","0","+3","+3","+30","+32","+27","+10","+30","0","0","0","0","Red slayer helmet (i)","http://oldschoolrunescape.wikia.com/wiki/Red_slayer_helmet_(i)"
"1536190265-839","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Fishing hood","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fishing hood","http://oldschoolrunescape.wikia.com/wiki/Fishing_hood"
"1536190265-912","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Iron dragon mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Iron dragon mask","http://oldschoolrunescape.wikia.com/wiki/Iron_dragon_mask"
"1536190265-1121","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Steel heraldic helm (Zamorak)","0","0","0","-6","-2","+9","+10","+7","-1","+9","0","0","0","0","Steel heraldic helm (Zamorak)","http://oldschoolrunescape.wikia.com/wiki/Steel_heraldic_helm_(Zamorak)"
"1536190265-1020","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rainbow partyhat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rainbow partyhat","http://oldschoolrunescape.wikia.com/wiki/Rainbow_partyhat"
"1536190265-650","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","3rd age full helmet","0","0","0","-5","-2","47","49","43","-3","48","0","0","0","0","3rd age full helmet","http://oldschoolrunescape.wikia.com/wiki/3rd_age_full_helmet"
"1536190265-1039","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Rock-shell helm","0","0","0","-6","-2","+30","+32","+27","-1","+30","0","0","0","0","Rock-shell helm","http://oldschoolrunescape.wikia.com/wiki/Rock-shell_helm"
"1536190265-692","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Antisanta mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Antisanta mask","http://oldschoolrunescape.wikia.com/wiki/Antisanta_mask"
"1536190265-724","http://oldschoolrunescape.wikia.com/wiki/Head_slot_table","Black full helm (t)","0","0","0","-6","-2","+12","+13","+10","-1","+12","0","0","0","0","Black full helm (t)","http://oldschoolrunescape.wikia.com/wiki/Black_full_helm_(t)"
